,Entry Time,Exit Time,Type,Entry Price,Exit Price,Qty,PnL,Reason
196,2024-10-08 10:17:00+05:30,2024-10-08 10:19:00+05:30,Long,2658.0,2664.80673095952,881,5996.729975337016,Target
197,2024-10-09 10:15:00+05:30,2024-10-09 10:20:00+05:30,Long,2770.0,2778.0291571330536,747,5997.7803783910085,Target
198,2024-10-10 10:16:00+05:30,2024-10-10 10:22:00+05:30,Short,2823.0,2816.647826820417,944,5996.451481526477,Target
199,2024-10-11 10:15:00+05:30,2024-10-11 10:16:00+05:30,Long,2779.050048828125,2777.8566540618226,1675,-1998.9362335565033,Stop
200,2024-10-14 10:15:00+05:30,2024-10-14 10:16:00+05:30,Long,2821.89990234375,2820.495250118546,1423,-1998.8201164649936,Stop
201,2024-10-15 10:20:00+05:30,2024-10-15 10:27:00+05:30,Long,2805.64990234375,2803.781520662702,1070,-1999.1683987214128,Stop
202,2024-10-16 10:15:00+05:30,2024-10-16 10:16:00+05:30,Short,2816.300048828125,2817.9726312146076,1195,-1998.735951846761,Stop
203,2024-10-17 10:16:00+05:30,2024-10-17 10:17:00+05:30,Long,2634.550048828125,2630.2819807041255,468,-1997.4558820317452,Stop
204,2024-10-18 10:15:00+05:30,2024-10-18 10:17:00+05:30,Short,2720.949951171875,2723.287836968842,855,-1998.892356406725,Stop
205,2024-10-21 10:15:00+05:30,2024-10-21 10:22:00+05:30,Long,2704.5,2713.4731595336307,668,5994.070568465293,Target
206,2024-10-22 10:15:00+05:30,2024-10-22 10:18:00+05:30,Short,2710.699951171875,2703.9242063933016,885,5996.534129037482,Target
207,2024-10-23 10:18:00+05:30,2024-10-23 10:23:00+05:30,Short,2729.89990234375,2733.129645867681,619,-1999.2112413133632,Stop
208,2024-10-24 10:27:00+05:30,2024-10-24 10:34:00+05:30,Short,2543.89990234375,2531.4390713162334,481,5993.6597242355,Target
209,2024-10-25 10:20:00+05:30,2024-10-25 10:21:00+05:30,Long,2402.949951171875,2411.596327891477,693,5991.939066684119,Target
210,2024-10-28 10:16:00+05:30,2024-10-28 10:25:00+05:30,Short,2458.699951171875,2461.4687863346767,722,-1999.0989875428122,Stop
211,2024-10-29 10:16:00+05:30,2024-10-29 10:18:00+05:30,Long,2435.0,2432.8019747201133,909,-1998.0049794169909,Stop
212,2024-10-30 10:16:00+05:30,2024-10-30 10:17:00+05:30,Long,2467.0,2465.2289470318387,1129,-1999.5188010540592,Stop
213,2024-10-31 10:15:00+05:30,2024-10-31 10:26:00+05:30,Long,2471.5,2477.336424152003,1028,5999.844028259104,Target
214,2024-11-04 10:18:00+05:30,2024-11-04 10:19:00+05:30,Short,2450.949951171875,2453.346107720227,834,-1998.39456132547,Stop
215,2024-11-05 10:16:00+05:30,2024-11-05 10:19:00+05:30,Long,2427.800048828125,2425.6409009305203,926,-1999.370953181976,Stop
216,2024-11-06 10:23:00+05:30,2024-11-06 10:30:00+05:30,Long,2491.10009765625,2489.202079401647,1053,-1998.6132220968566,Stop
217,2024-11-07 10:16:00+05:30,2024-11-07 10:17:00+05:30,Short,2456.300048828125,2457.909550635826,1242,-1999.0012451643697,Stop
218,2024-11-08 10:16:00+05:30,2024-11-08 10:25:00+05:30,Short,2479.449951171875,2481.24878913512,1111,-1998.508977165423,Stop
219,2024-11-11 10:15:00+05:30,2024-11-11 10:16:00+05:30,Long,2470.60009765625,2468.5114554374236,957,-1998.8306034168722,Stop
220,2024-11-12 10:19:00+05:30,2024-11-12 10:20:00+05:30,Short,2449.199951171875,2450.561468350563,1468,-1998.707218313677,Stop
221,2024-11-13 10:18:00+05:30,2024-11-13 10:24:00+05:30,Short,2400.0,2402.6892649515025,743,-1998.123858966385,Stop
222,2024-11-14 10:20:00+05:30,2024-11-14 10:21:00+05:30,Short,2401.949951171875,2404.003023881806,974,-1999.6928194726015,Stop
223,2024-11-18 10:15:00+05:30,2024-11-18 10:17:00+05:30,Long,2412.300048828125,2410.470831696413,1093,-1999.3343249613085,Stop
224,2024-11-19 10:15:00+05:30,2024-11-19 10:18:00+05:30,Long,2445.449951171875,2448.4504822882623,1999,5998.061701658142,Target
225,2024-11-21 10:16:00+05:30,2024-11-21 10:24:00+05:30,Short,2414.0,2416.1029612033853,951,-1999.9161044194661,Stop
226,2024-11-22 10:17:00+05:30,2024-11-22 10:18:00+05:30,Long,2377.75,2376.2618134072477,1343,-1998.6345940663382,Stop
227,2024-11-25 10:15:00+05:30,2024-11-25 10:19:00+05:30,Short,2465.75,2467.282076345489,1305,-1999.359630862889,Stop
228,2024-11-26 10:15:00+05:30,2024-11-26 10:16:00+05:30,Long,2420.0,2426.5940445197225,909,5993.9864684277545,Target
229,2024-11-27 10:17:00+05:30,2024-11-27 10:21:00+05:30,Short,2426.0,2421.3642628417156,1294,5998.64388282005,Target
230,2024-11-28 10:16:00+05:30,2024-11-28 10:18:00+05:30,Short,2449.199951171875,2445.620579270893,1676,5999.027306045993,Target
231,2024-11-29 10:15:00+05:30,2024-11-29 10:19:00+05:30,Long,2427.60009765625,2425.9627479827536,1221,-1999.2039513390723,Stop
232,2024-12-02 10:15:00+05:30,2024-12-02 10:17:00+05:30,Long,2464.85009765625,2463.0707505542414,1124,-1999.9861426576826,Stop
233,2024-12-03 10:15:00+05:30,2024-12-03 10:19:00+05:30,Short,2561.85009765625,2564.2822336791573,822,-1999.2158108298363,Stop
234,2024-12-04 10:16:00+05:30,2024-12-04 10:17:00+05:30,Short,2537.949951171875,2539.0587709021697,1803,-1999.2019737213918,Stop
235,2024-12-05 10:17:00+05:30,2024-12-05 10:18:00+05:30,Long,2488.5,2486.9538690194067,1293,-1999.147357907087,Stop
236,2024-12-06 10:16:00+05:30,2024-12-06 10:17:00+05:30,Long,2511.25,2508.9525081976635,870,-1998.8178680327383,Stop
237,2024-12-09 10:15:00+05:30,2024-12-09 10:16:00+05:30,Short,2513.75,2514.939236187725,1681,-1999.1060315655118,Stop
238,2024-12-10 10:19:00+05:30,2024-12-10 10:26:00+05:30,Short,2497.800048828125,2494.2201809032276,1676,5999.858642127994,Target
239,2024-12-11 10:15:00+05:30,2024-12-11 10:16:00+05:30,Long,2524.14990234375,2523.101738792838,1908,-1999.896055139705,Stop
240,2024-12-12 10:17:00+05:30,2024-12-12 10:19:00+05:30,Long,2506.35009765625,2509.4081707867686,1962,5999.939482077397,Target
241,2024-12-13 10:15:00+05:30,2024-12-13 10:16:00+05:30,Long,2478.300048828125,2476.731970377029,1275,-1999.3000251473632,Stop
242,2024-12-16 10:15:00+05:30,2024-12-16 10:18:00+05:30,Long,2526.25,2525.2712186806552,2043,-1999.6502354213485,Stop
243,2024-12-17 10:15:00+05:30,2024-12-17 10:19:00+05:30,Short,2492.050048828125,2493.4259028488664,1453,-1999.115892137213,Stop
244,2024-12-18 10:15:00+05:30,2024-12-18 10:17:00+05:30,Long,2455.39990234375,2460.863814764776,1098,5999.375838286745,Target
245,2024-12-19 10:15:00+05:30,2024-12-19 10:16:00+05:30,Long,2432.10009765625,2430.477477833702,1232,-1999.0676213792976,Stop
246,2024-12-20 10:16:00+05:30,2024-12-20 10:17:00+05:30,Short,2442.64990234375,2444.221398233606,1272,-1998.9427718969891,Stop
247,2024-12-23 10:20:00+05:30,2024-12-23 10:23:00+05:30,Short,2409.85009765625,2411.7885689100376,1031,-1998.5638626550272,Stop
248,2024-12-24 10:16:00+05:30,2024-12-24 10:24:00+05:30,Long,2398.14990234375,2401.8088089162634,1639,5996.947872349443,Target
249,2024-12-26 10:16:00+05:30,2024-12-26 10:18:00+05:30,Short,2428.199951171875,2424.2132397113587,1504,5996.0140366165,Target
250,2024-12-27 10:18:00+05:30,2024-12-27 10:19:00+05:30,Short,2484.14990234375,2485.7789525036214,1227,-1998.8445461622568,Stop
251,2024-12-30 10:16:00+05:30,2024-12-30 10:18:00+05:30,Short,2389.0,2383.3359584040836,1059,5998.220050075454,Target
252,2024-12-31 10:15:00+05:30,2024-12-31 10:16:00+05:30,Long,2352.89990234375,2351.2550303215007,1215,-1998.5195070328678,Stop
253,2025-01-01 10:15:00+05:30,2025-01-01 10:24:00+05:30,Long,2360.050048828125,2358.49913464456,1289,-1999.1283826153563,Stop
254,2025-01-02 10:18:00+05:30,2025-01-02 10:24:00+05:30,Long,2422.89990234375,2428.50780811566,1069,5994.851270171605,Target
255,2025-01-03 10:19:00+05:30,2025-01-03 10:20:00+05:30,Long,2479.10009765625,2477.666860927171,1395,-1999.3652370652035,Stop
256,2025-01-06 10:21:00+05:30,2025-01-06 10:22:00+05:30,Short,2483.050048828125,2485.053211214846,998,-1999.1560619477723,Stop
257,2025-01-07 10:22:00+05:30,2025-01-07 10:25:00+05:30,Short,2408.550048828125,2410.6323551121013,960,-1999.0140326172695,Stop
258,2025-01-08 10:16:00+05:30,2025-01-08 10:27:00+05:30,Short,2379.800048828125,2373.634684456674,973,5998.899533421607,Target
259,2025-01-09 10:16:00+05:30,2025-01-09 10:23:00+05:30,Short,2332.0,2333.7578422342876,1137,-1998.6666203850427,Stop
260,2025-01-10 10:26:00+05:30,2025-01-10 10:31:00+05:30,Long,2296.75,2294.844919080868,1049,-1998.4298841696364,Stop
261,2025-01-13 10:15:00+05:30,2025-01-13 10:17:00+05:30,Short,2233.14990234375,2226.905157608908,960,5994.954945448117,Target
262,2025-01-14 10:15:00+05:30,2025-01-14 10:21:00+05:30,Long,2219.199951171875,2224.1804443288797,1204,5996.513761033695,Target
263,2025-01-15 10:16:00+05:30,2025-01-15 10:17:00+05:30,Short,2248.35009765625,2250.5183844043086,922,-1999.160381709995,Stop
264,2025-01-16 10:15:00+05:30,2025-01-16 10:28:00+05:30,Short,2301.35009765625,2302.968113246753,1236,-1999.8672698618211,Stop
265,2025-01-17 10:15:00+05:30,2025-01-17 10:22:00+05:30,Long,2282.0,2285.2358876296403,1854,5999.335665353068,Target
266,2025-01-20 10:16:00+05:30,2025-01-20 10:18:00+05:30,Long,2251.050048828125,2249.480339412068,1274,-1999.8097960564482,Stop
267,2025-01-23 10:17:00+05:30,2025-01-23 10:19:00+05:30,Short,2293.35009765625,2288.6691850860393,1281,5996.249002439899,Target
268,2025-01-24 10:15:00+05:30,2025-01-24 10:18:00+05:30,Long,2266.85009765625,2264.8300381695917,990,-1999.8588917917004,Stop
269,2025-01-27 10:15:00+05:30,2025-01-27 10:20:00+05:30,Short,2251.35009765625,2245.4155185489813,1011,5999.859477448703,Target
270,2025-01-28 10:15:00+05:30,2025-01-28 10:20:00+05:30,Long,2218.5,2224.639094032106,977,5997.894869367744,Target
271,2025-01-29 10:17:00+05:30,2025-01-29 10:24:00+05:30,Short,2509.300048828125,2497.36836496607,502,5989.705298751508,Target
272,2025-01-30 10:15:00+05:30,2025-01-30 10:20:00+05:30,Short,2494.699951171875,2496.627834169875,1037,-1999.2146689258539,Stop
273,2025-01-31 10:16:00+05:30,2025-01-31 10:20:00+05:30,Long,2456.64990234375,2462.238344555342,1073,5996.39849303809,Target
274,2025-02-01 10:15:00+05:30,2025-02-01 10:16:00+05:30,Short,2463.64990234375,2464.8518048287856,1664,-1999.9657350992202,Stop
275,2025-02-03 10:16:00+05:30,2025-02-03 10:21:00+05:30,Long,2631.35009765625,2627.49251448662,518,-1998.2280818682539,Stop
276,2025-02-04 10:17:00+05:30,2025-02-04 10:20:00+05:30,Short,2687.949951171875,2690.4691835376816,793,-1997.751266084635,Stop
277,2025-02-05 10:15:00+05:30,2025-02-05 10:16:00+05:30,Short,2625.14990234375,2626.6728345830807,1313,-1999.6100302411533,Stop
278,2025-02-06 10:15:00+05:30,2025-02-06 10:17:00+05:30,Long,2585.699951171875,2590.1292189602605,1354,5997.228585473912,Target
279,2025-02-07 10:17:00+05:30,2025-02-07 10:18:00+05:30,Long,2588.75,2586.5602117526823,913,-1999.2766698010282,Stop
280,2025-02-10 10:19:00+05:30,2025-02-10 10:21:00+05:30,Short,2574.89990234375,2576.788117689386,1059,-1999.620051028658,Stop
281,2025-02-11 10:15:00+05:30,2025-02-11 10:19:00+05:30,Short,2536.449951171875,2530.870875386562,1075,5997.5064692113165,Target
282,2025-02-12 10:18:00+05:30,2025-02-12 10:19:00+05:30,Long,2433.5,2430.6870046848094,710,-1997.2266737853397,Stop
283,2025-02-13 10:15:00+05:30,2025-02-13 10:22:00+05:30,Short,2514.25,2508.7612352060514,1093,5999.2199197857935,Target
284,2025-02-14 10:15:00+05:30,2025-02-14 10:21:00+05:30,Short,2443.75,2445.806685901562,972,-1999.098696318366,Stop
285,2025-02-17 10:17:00+05:30,2025-02-17 10:19:00+05:30,Short,2380.75,2383.28928926947,787,-1998.4206550728259,Stop
286,2025-02-18 10:16:00+05:30,2025-02-18 10:20:00+05:30,Long,2351.35009765625,2349.23748720238,946,-1998.5294893608498,Stop
287,2025-02-19 10:15:00+05:30,2025-02-19 10:25:00+05:30,Short,2384.75,2386.9702127842374,900,-1998.191505813702,Stop
288,2025-02-20 10:15:00+05:30,2025-02-20 10:19:00+05:30,Long,2378.300048828125,2383.350023282013,1188,5999.3696512188235,Target
289,2025-02-21 10:15:00+05:30,2025-02-21 10:17:00+05:30,Long,2338.0,2346.8672226675108,676,5994.242523237273,Target
290,2025-02-24 10:16:00+05:30,2025-02-24 10:28:00+05:30,Long,2327.64990234375,2334.0799382099,933,5999.2234631178235,Target
291,2025-02-25 10:16:00+05:30,2025-02-25 10:18:00+05:30,Short,2373.64990234375,2375.701958224222,974,-1998.7024275796557,Stop
292,2025-02-27 10:16:00+05:30,2025-02-27 10:17:00+05:30,Long,2336.0,2340.3683423141388,1373,5997.7339973125345,Target
293,2025-02-28 10:27:00+05:30,2025-02-28 10:30:00+05:30,Long,2266.75,2272.7781842482905,995,5998.043327049019,Target
294,2025-03-03 10:15:00+05:30,2025-03-03 10:19:00+05:30,Long,2258.35009765625,2265.756584108144,810,5999.254026034241,Target
295,2025-03-04 10:18:00+05:30,2025-03-04 10:21:00+05:30,Short,2311.949951171875,2306.1933636867516,1042,5998.364159498602,Target
296,2025-03-05 10:15:00+05:30,2025-03-05 10:19:00+05:30,Short,2343.75,2337.349629644466,937,5997.147023135405,Target
297,2025-03-06 10:23:00+05:30,2025-03-06 10:26:00+05:30,Long,2300.89990234375,2306.2905529195195,1113,5999.7940908314995,Target
298,2025-03-07 10:15:00+05:30,2025-03-07 10:20:00+05:30,Long,2339.35009765625,2337.1971293228726,928,-1997.9546133742551,Stop
299,2025-03-10 10:17:00+05:30,2025-03-10 10:20:00+05:30,Short,2324.89990234375,2326.4400213113663,1298,-1999.0744199659684,Stop
300,2025-03-11 10:15:00+05:30,2025-03-11 10:17:00+05:30,Short,2275.39990234375,2268.042567860646,815,5996.227603729631,Target
301,2025-03-12 10:15:00+05:30,2025-03-12 10:16:00+05:30,Long,2249.64990234375,2248.4851790211037,1717,-1999.82994498369,Stop
302,2025-03-13 10:15:00+05:30,2025-03-13 10:18:00+05:30,Short,2283.0,2279.3370375073864,1638,5999.932562901056,Target
303,2025-03-17 10:15:00+05:30,2025-03-17 10:18:00+05:30,Short,2282.0,2284.120710300437,943,-1999.829813312249,Stop
304,2025-03-18 10:16:00+05:30,2025-03-18 10:21:00+05:30,Short,2280.300048828125,2275.690774758747,1301,5996.665564260764,Target
305,2025-03-19 10:20:00+05:30,2025-03-19 10:33:00+05:30,Short,2324.800048828125,2326.0693390329775,1575,-1999.1320726426807,Stop
306,2025-03-20 10:15:00+05:30,2025-03-20 10:16:00+05:30,Long,2314.949951171875,2321.833709804655,871,5995.753769151356,Target
307,2025-03-21 10:20:00+05:30,2025-03-21 10:22:00+05:30,Long,2425.0,2422.609208927541,836,-1998.7013365755538,Stop
308,2025-03-24 10:15:00+05:30,2025-03-24 10:16:00+05:30,Long,2409.60009765625,2407.50166034708,953,-1999.8107556391,Stop
309,2025-03-25 10:16:00+05:30,2025-03-25 10:24:00+05:30,Short,2443.39990234375,2445.68546359693,875,-1999.8660965323438,Stop
310,2025-03-26 10:16:00+05:30,2025-03-26 10:17:00+05:30,Long,2414.5,2419.509765619117,1197,5996.68944608297,Target
311,2025-03-27 10:20:00+05:30,2025-03-27 10:34:00+05:30,Long,2445.0,2443.5381350597013,1368,-1999.8312383286357,Stop
312,2025-03-28 10:15:00+05:30,2025-03-28 10:16:00+05:30,Short,2441.300048828125,2442.6997101320335,1428,-1998.7163419813205,Stop
313,2025-04-01 10:16:00+05:30,2025-04-01 10:18:00+05:30,Short,2441.199951171875,2442.802540224716,1247,-1998.4285488924934,Stop
314,2025-04-02 10:15:00+05:30,2025-04-02 10:17:00+05:30,Short,2510.89990234375,2513.5400042281462,757,-1998.5571264879572,Stop
315,2025-04-03 10:15:00+05:30,2025-04-03 10:17:00+05:30,Long,2457.0,2455.1463353137465,1078,-1998.2505317812984,Stop
316,2025-04-04 10:22:00+05:30,2025-04-04 10:31:00+05:30,Short,2472.85009765625,2475.1726228581833,861,-1999.694198864598,Stop
317,2025-04-07 10:16:00+05:30,2025-04-07 10:19:00+05:30,Long,2347.5,2343.5113438486023,501,-1998.3167318502292,Stop
318,2025-04-08 10:15:00+05:30,2025-04-08 10:19:00+05:30,Long,2368.60009765625,2375.4484056770907,876,5999.117826256457,Target
319,2025-04-09 10:19:00+05:30,2025-04-09 10:21:00+05:30,Long,2438.5,2445.088375188328,910,5995.421421378455,Target
320,2025-04-11 10:15:00+05:30,2025-04-11 10:16:00+05:30,Long,2506.949951171875,2505.315269004248,1223,-1999.2162910078623,Stop
321,2025-04-15 10:15:00+05:30,2025-04-15 10:18:00+05:30,Short,2597.10009765625,2599.117945709344,991,-1999.6874206161392,Stop
322,2025-04-16 10:15:00+05:30,2025-04-16 10:16:00+05:30,Long,2588.89990234375,2587.46050063397,1389,-1999.3289748847164,Stop
323,2025-04-17 10:22:00+05:30,2025-04-17 10:25:00+05:30,Long,2636.39990234375,2641.58443467401,1157,5998.503906110851,Target
324,2025-04-21 10:16:00+05:30,2025-04-21 10:17:00+05:30,Long,2691.89990234375,2690.484700716549,1413,-1999.6798992349932,Stop
325,2025-04-22 10:16:00+05:30,2025-04-22 10:21:00+05:30,Long,2740.199951171875,2737.6823599759527,794,-1998.9674095622668,Stop
326,2025-04-23 10:15:00+05:30,2025-04-23 10:27:00+05:30,Long,2739.699951171875,2745.7798691239072,986,5994.799100703795,Target
327,2025-04-24 10:15:00+05:30,2025-04-24 10:17:00+05:30,Short,2784.89990234375,2779.6886305613316,1151,5998.173821563587,Target
328,2025-04-25 10:15:00+05:30,2025-04-25 10:20:00+05:30,Short,2746.300048828125,2737.078260502181,650,5994.162411863658,Target
329,2025-04-28 10:19:00+05:30,2025-04-28 10:23:00+05:30,Short,2730.60009765625,2732.411193983344,1104,-1999.450345112018,Stop
330,2025-04-29 10:25:00+05:30,2025-04-29 10:26:00+05:30,Short,2699.800048828125,2693.5634244097164,962,5999.632690509083,Target
331,2025-04-30 10:16:00+05:30,2025-04-30 10:24:00+05:30,Short,2686.89990234375,2688.7200304959306,1098,-1998.5007110942843,Stop
332,2025-05-02 10:16:00+05:30,2025-05-02 10:19:00+05:30,Short,2733.800048828125,2726.947496726081,875,5995.983089288302,Target
333,2025-05-05 10:18:00+05:30,2025-05-05 10:19:00+05:30,Long,2765.5,2763.5690311268945,1035,-1998.5527836641768,Stop
334,2025-05-06 10:16:00+05:30,2025-05-06 10:29:00+05:30,Short,2815.300048828125,2807.3029030058615,750,5997.859366697639,Target
335,2025-05-07 10:15:00+05:30,2025-05-07 10:23:00+05:30,Long,2764.5,2770.174566604797,1057,5998.016901270257,Target
336,2025-05-08 10:19:00+05:30,2025-05-08 10:20:00+05:30,Short,2774.199951171875,2775.592949465886,1435,-1998.9525519054905,Stop
337,2025-05-09 10:16:00+05:30,2025-05-09 11:03:00+05:30,Short,2668.0,2661.185231001306,880,5996.996718850751,Target
338,2025-05-12 10:15:00+05:30,2025-05-12 10:18:00+05:30,Short,2753.699951171875,2755.6944776639284,1002,-1998.5155450375169,Stop
339,2025-05-13 10:16:00+05:30,2025-05-13 10:18:00+05:30,Long,2743.60009765625,2741.799018683042,1110,-1999.1976602608247,Stop
340,2025-05-14 10:17:00+05:30,2025-05-14 10:18:00+05:30,Short,2728.0,2729.6916072257236,1182,-1999.4797408052964,Stop
341,2025-05-15 10:16:00+05:30,2025-05-15 10:30:00+05:30,Long,2750.0,2748.1939790333267,1107,-1999.2652101072977,Stop
342,2025-05-16 10:20:00+05:30,2025-05-16 10:21:00+05:30,Short,2812.300048828125,2813.849185073647,1291,-1999.9348929686726,Stop
343,2025-05-19 10:16:00+05:30,2025-05-19 10:24:00+05:30,Long,2849.199951171875,2847.325942553283,1067,-1999.5671960378163,Stop
344,2025-05-20 10:15:00+05:30,2025-05-20 10:17:00+05:30,Long,2783.0,2781.4747299735805,1311,-1999.6290046360277,Stop
345,2025-05-22 10:15:00+05:30,2025-05-22 10:16:00+05:30,Long,2724.699951171875,2723.1868224713007,1321,-1998.8430134586115,Stop
346,2025-05-23 10:15:00+05:30,2025-05-23 10:16:00+05:30,Long,2797.800048828125,2796.332766223086,1363,-1999.9061906683546,Stop
347,2025-05-26 10:15:00+05:30,2025-05-26 10:18:00+05:30,Short,2802.800048828125,2798.217289368048,1309,5998.832133240644,Target
348,2025-05-27 10:18:00+05:30,2025-05-27 10:24:00+05:30,Short,2776.0,2771.089192362699,1221,5996.096125144371,Target
349,2025-05-28 10:15:00+05:30,2025-05-28 10:17:00+05:30,Long,2780.800048828125,2779.2269633247197,1271,-1999.391674828148,Stop
350,2025-05-29 10:15:00+05:30,2025-05-29 10:16:00+05:30,Short,2828.800048828125,2823.3377192204407,1098,5997.637909237357,Target
351,2025-05-30 10:15:00+05:30,2025-05-30 10:19:00+05:30,Long,2775.0,2773.7232544642325,1566,-1999.3835090119546,Stop
352,2025-06-02 10:19:00+05:30,2025-06-02 10:20:00+05:30,Long,2730.199951171875,2728.566096685302,1224,-1999.837891565352,Stop
353,2025-06-03 10:15:00+05:30,2025-06-03 10:16:00+05:30,Short,2762.89990234375,2764.071412351078,1707,-1999.7675825087672,Stop
354,2025-06-04 10:16:00+05:30,2025-06-04 10:23:00+05:30,Short,2768.60009765625,2769.897572665606,1541,-1999.4089894173208,Stop
355,2025-06-05 10:15:00+05:30,2025-06-05 10:24:00+05:30,Short,2754.60009765625,2755.830203939114,1625,-1998.9227096543232,Stop
356,2025-06-06 10:15:00+05:30,2025-06-06 10:17:00+05:30,Long,2729.699951171875,2727.1617413348413,787,-1997.5711417455368,Stop
357,2025-06-09 10:15:00+05:30,2025-06-09 10:16:00+05:30,Long,2735.300048828125,2733.746252147776,1287,-1999.7363276091933,Stop
358,2025-06-10 10:15:00+05:30,2025-06-10 10:16:00+05:30,Short,2743.199951171875,2743.9389180159046,2706,-1999.6442799441493,Stop
359,2025-06-11 10:15:00+05:30,2025-06-11 10:16:00+05:30,Short,2803.5,2798.2810837690963,1149,5996.534749308337,Target
360,2025-06-12 10:16:00+05:30,2025-06-12 10:23:00+05:30,Short,2778.5,2773.105873331719,1112,5998.268855128397,Target
361,2025-06-13 10:18:00+05:30,2025-06-13 10:19:00+05:30,Long,2714.89990234375,2713.095150578056,1108,-1999.6649563891333,Stop
362,2025-06-16 10:19:00+05:30,2025-06-16 10:22:00+05:30,Long,2749.800048828125,2754.094079773716,1397,5998.761230990911,Target
363,2025-06-17 10:17:00+05:30,2025-06-17 10:18:00+05:30,Short,2794.89990234375,2796.1882874272496,1552,-1999.5736495914316,Stop
364,2025-06-18 10:15:00+05:30,2025-06-18 10:19:00+05:30,Short,2822.300048828125,2817.369797688923,1216,5995.185385269666,Target
365,2025-06-19 10:17:00+05:30,2025-06-19 10:20:00+05:30,Long,2795.60009765625,2799.9581108825173,1376,5996.626199343809,Target
366,2025-06-20 10:19:00+05:30,2025-06-20 10:23:00+05:30,Long,2780.0,2778.4253057302776,1270,-1999.86172254743,Stop
367,2025-06-23 10:15:00+05:30,2025-06-23 10:21:00+05:30,Long,2771.39990234375,2775.6810249486953,1401,5997.852769528319,Target
368,2025-06-24 10:17:00+05:30,2025-06-24 10:27:00+05:30,Long,2839.10009765625,2837.2266171782835,1067,-1999.0036699902507,Stop
369,2025-06-25 10:15:00+05:30,2025-06-25 10:17:00+05:30,Long,2866.10009765625,2870.7415368130137,1292,5996.739390538676,Target
370,2025-06-26 10:15:00+05:30,2025-06-26 10:16:00+05:30,Short,2911.89990234375,2913.321089216612,1407,-1999.6099301169866,Stop
371,2025-06-27 10:17:00+05:30,2025-06-27 10:19:00+05:30,Short,2927.0,2928.2598151649318,1587,-1999.3266667466896,Stop
372,2025-06-30 10:18:00+05:30,2025-06-30 10:21:00+05:30,Short,2923.10009765625,2917.1708334979467,1011,5994.486064044677,Target
373,2025-07-01 10:15:00+05:30,2025-07-01 10:16:00+05:30,Short,2924.60009765625,2925.803369857421,1662,-1999.8383983459953,Stop
374,2025-07-02 10:15:00+05:30,2025-07-02 10:18:00+05:30,Long,2884.199951171875,2882.5017910240476,1177,-1998.7344939928098,Stop
375,2025-07-03 10:16:00+05:30,2025-07-03 10:21:00+05:30,Short,2940.89990234375,2936.5866758164075,1391,5999.698099533448,Target
376,2025-07-04 10:15:00+05:30,2025-07-04 10:18:00+05:30,Short,2899.39990234375,2895.920978469876,1724,5997.6647585587925,Target
377,2025-07-07 10:15:00+05:30,2025-07-07 10:20:00+05:30,Long,2876.5,2875.1921312335267,1529,-1999.731343937749,Stop
378,2025-07-08 10:17:00+05:30,2025-07-08 10:19:00+05:30,Long,2837.5,2841.6278580709177,1453,5997.777777043392,Target
379,2025-07-09 10:15:00+05:30,2025-07-09 10:30:00+05:30,Short,2843.5,2839.9609353791784,1695,5998.714532292597,Target
380,2025-07-10 10:15:00+05:30,2025-07-10 10:18:00+05:30,Short,2834.0,2830.41267125594,1672,5998.013660068253,Target
381,2025-07-11 10:15:00+05:30,2025-07-11 10:19:00+05:30,Short,2802.39990234375,2798.5820694268837,1571,5997.8155123970155,Target
382,2025-07-14 10:16:00+05:30,2025-07-14 10:20:00+05:30,Short,2786.300048828125,2782.3025554751416,1500,5996.240029475075,Target
383,2025-07-15 10:16:00+05:30,2025-07-15 10:18:00+05:30,Short,2837.60009765625,2833.6143713353504,1505,5998.518112953943,Target
384,2025-07-16 10:15:00+05:30,2025-07-16 10:18:00+05:30,Short,2879.199951171875,2876.0736808728784,1919,5999.312703774451,Target
385,2025-07-17 10:15:00+05:30,2025-07-17 10:16:00+05:30,Short,2893.699951171875,2894.6669795413595,2068,-1999.8146680939954,Stop
386,2025-07-18 10:15:00+05:30,2025-07-18 10:19:00+05:30,Short,2883.89990234375,2879.8576918278654,1484,5998.640405572691,Target
387,2025-07-21 10:15:00+05:30,2025-07-21 10:16:00+05:30,Long,2870.800048828125,2868.8999660298373,1052,-1998.8871037986737,Stop
388,2025-07-22 10:17:00+05:30,2025-07-22 10:18:00+05:30,Long,2797.699951171875,2802.7734747803624,1182,5996.904905232164,Target
389,2025-07-23 10:15:00+05:30,2025-07-23 10:22:00+05:30,Short,2827.89990234375,2824.4730036866035,1750,5997.0726500063165,Target
390,2025-07-24 10:16:00+05:30,2025-07-24 10:17:00+05:30,Long,2809.10009765625,2807.682656831558,1410,-1998.591562816032,Stop
391,2025-07-25 10:15:00+05:30,2025-07-25 10:23:00+05:30,Long,2735.0,2732.6499344872136,851,-1999.905751381215,Stop
392,2025-07-28 10:15:00+05:30,2025-07-28 10:17:00+05:30,Short,2826.199951171875,2828.3051727725115,950,-1999.9605206046454,Stop
393,2025-07-29 10:19:00+05:30,2025-07-29 10:24:00+05:30,Short,2810.199951171875,2805.5150893836226,1280,5996.623088963097,Target
394,2025-07-30 10:17:00+05:30,2025-07-30 10:18:00+05:30,Short,2812.89990234375,2814.2637386286574,1466,-1999.383993674238,Stop
